"ID","LACT","PrevDryDAT","FDAT","EASE","wasbred","ai1_DIM","ai1DIM","DIM1aidif","ai1_Date","outcome1AI","ai2","ai3","ai4","ai5","ai6","ai7","ai8","ai9","ai10","tmsbred","days1AItoPREG","PREG","conception_DIM","conceptionDIM","conception_DIMdif","conception_Date","PAI1","Abort_DIM","abort_Date","ABORTO","EPL","gestationDAYS","DIED","Died_DIM","died_Date","INDGST","Indigest_DIM","Indigest_Date","INJURY","Injury_DIM","Injury_Date","KETOSIS","ket_DIM","ket_Date","Lame_diagnosis","lame_DIM","lame_Date","lame","LDA","lda_DIM","lda_Date","MAST","mast_DIM","mast_Date","mast_Remark","MET","met_DIM","met_Date","MFEVER","mfever_DIM","mfever_Date","PYO","PYO_DIM","PYO_Date","PNEU","pneu_DIM","pneu_Date","rtp","RETAINP_DIM","RETAINP_Date","SOLD","sold_DIM","sold_Date","calvBCS","BCS7dim_Date","BCS7dim","BCS14dim_Date","BCS14dim","BCS21dim_Date","BCS21dim","BCS28dim_Date","BCS28dim","BCS35dim_Date","BCS35dim","BCS42dim_Date","BCS42dim","BCS49dim_Date","BCS49dim","BCS56dim_Date","BCS56dim","BCS63dim_Date","BCS63dim","BCS70dim_Date","BCS70dim","BCS77dim_Date","BCS77dim","BCS84dim_Date","BCS84dim","BCS91dim_Date","BCS91dim","BCS100dim_date","BCS100dim","BCSabort","BCSindigest","BCSket","BCSlame","BCSlda","BCSmast","BCSmet","BCSmfever","BCSpyo","BCSpneu","milkavg30","milkavg60","milkavg100","BCS_Date_dryoff","BCS_dryoff","dim_dryoff","nadirDIM","nadirBCS","date_7dafternadir","BCS_7dafternadir","dim_7afternadir","date_14dafternadir","BCS_14dafternadir","dim_14afternadir","date_21dafternadir","BCS_21dafternadir","dim_21afternadir","season","parity","INDGST_nadir","INJURY_nadir","KETOSIS_nadir","lame_nadir","LDA_nadir","MAST_nadir","MET_nadir","MFEVER_nadir","PNEU_nadir","rtp_nadir","PYO_nadir","dyst","REP","META","OTH","health","health_system","HEALTH1","Health_status","BCS_Dry_Calv","BCS_Cal_Nadir","BCS_Nadir_7d","BCS_Nadir_14d","BCS_Nadir_21d","BCS_dry","BCS_calv","BCS_nadir_c","BCS_nadirdim","BCS_Dry_Calv_Cat","BCS_Cal_Nadir_Cat","Q_BCS_7d_afternadir","BCS_Nadir_7d_Cat","Q_BCS_14d_afternadir","BCS_Nadir_14d_Cat","Q_BCS_21d_afternadir","BCS_Nadir_21d_Cat","milk_60","BCS_calv_7dim","BCS_calv_14dim","BCS_calv_21dim","Q_BCS_calv_7dim","Q_BCS_calv_14dim","Q_BCS_calv_21dim","Q_BCS_7dim","Q_BCS_14dim","Q_BCS_21dim","study","GNM","totalmilkproduced305","milkmonth1","milkmonth2","milkmonth3","milkmonth4","milkmonth5","milkmonth6","milkmonth7","milkmonth8","milkmonth9","milkmonth10","Sold_DIM1","sold_Remark","culling_reason","DMI1...195","DMI2...196","DMI3...197","DMI4...198","DMI5...199","DMI6...200","DMI7...201","DMI8...202","DMI9...203","DMI10...204","bcsm1","bcsm2","bcsm3","bcsm4","bcsm5","bcsm6","bcsm7","bcsm8","bcsm9","bcsm10","bcsm11","bcsm12","DMI1...217","DMI2...218","DMI3...219","DMI4...220","DMI5...221","DMI6...222","DMI7...223","DMI8...224","DMI9...225","DMI10...226","nbcs"
9105,2,"43928",2020-08-30,1,1,60,60,0,2020-10-29,"P",2020-10-29,".",".",".",".",".",".",".",".",1,".",1,"60",60,0,"44133","P",".",".","0","0",".",0,NA,NA,0,".",".",0,NA,NA,0,".",".",NA,".",".",0,0,NA,NA,1,"56","44129","NOT A",0,".",".",0,NA,NA,0,".",".",0,NA,NA,0,NA,NA,0,".",".",3.35,"44080","3.3","44087","3.3","44094","3.2","44101","3.1","44108","3.1","44115","3",".",".","44129","3.1","44136","3.1","44143","3.1","44150","3.1","44157","3","44164","3.1","44173","3.1",".",".",".",".",NA,"3.1",".",NA,".",NA,91.44,95.07,100.72,"44016","3.3","-57",40,3,".",".",".",".",".",".","44134","3.1","61","Summer","MP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"HLT",0,"health","0.05",-0.35,".",".","0.1","Q1","Q3","Q3","Q2","Q4","Q3",NA,NA,NA,NA,"Q3","Q2","Q2","-0.05","-0.05","-0.15","Q2","Q3","Q3","Q2","Q3","Q3",1,"0",10174.61740632,41.477359664,45.593253472,48.963895624,50.442151952,48.7498002,47.206680216,47.623984856,40.874989488,38.205146976,32.726209208,".",NA,NA,"19.525300000000001","20.578700000000001","21.662199999999999","22.4679","22.375","21.817900000000002","21.361999999999998","19.241800000000001","19.459900000000001","17.639399999999998",3.1625,3.16613,3.27377,3.32881,3.36452,3.33646,3.23846,2.95814,3.08764,3.06118,3.07667,3.09892,"19.525300000000001","20.578700000000001","21.662199999999999","22.4679","22.375","21.817900000000002","21.361999999999998","19.241800000000001","19.459900000000001","17.639399999999998",3
9105,3,"44414",2021-07-29,1,1,73,73,0,2021-10-10,"O",2021-11-11,"44359",".",".",".",".",".",".",".",3,"57",1,"130",130,0,"44536","P",".",".","0","0",".",0,NA,NA,1,"191","44597",0,NA,NA,0,".",".",NA,".",".",0,0,NA,NA,0,".",".",NA,0,".",".",0,NA,NA,1,"160","44566",0,NA,NA,0,NA,NA,0,".","44819",3.03,"44413","2.9","44420","2.8","44427","2.8","44434","2.8","44441","2.9","44448","2.9","44455","2.8","44462","2.9","44469","2.9","44476","3","44483","3.1","44490","3","44497","3","44506","3",".","3.2",".",".",NA,".",".",NA,"3.1",NA,90.6,98.23,102.24,".",".",".",13,2.8,"44426","2.8","20","44433","2.8","27","44440","2.9","34","Summer","MP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"HLT",0,"health",".",-0.23,"0","0","0.1",NA,"Q1","Q2","Q1",NA,"Q4","Q1","Q1","Q1","Q1","Q2","Q2","Q2","-0.13","-0.23","-0.23","Q1","Q1","Q2","Q1","Q1","Q1",1,"0",8321.19967104,41.095888792,47.55458528,49.048263736,49.625686352,36.338615896,41.75087564,30.26365824,27.7144712,NA,NA,"413","CAR8","abortion","19.392099999999999","21.2486","21.6843","22.254000000000001","19.123100000000001","20.388400000000001","16.813400000000001","15.7577",".",".",3.1625,3.16613,3.27377,3.32881,3.36452,3.33646,3.23846,2.95814,3.08764,3.06118,3.07667,3.09892,"19.392099999999999","21.2486","21.6843","22.254000000000001","19.123100000000001","20.388400000000001","16.813400000000001","15.7577",".",".",2.8
9107,1,".",2020-08-01,4,1,80,80,0,2020-03-28,"O",2020-03-05,"43977",".",".",".",".",".",".",".",3,"59",1,"139",139,0,"43977","P",".",".","0","0",".",0,NA,NA,0,".",".",0,NA,NA,1,"5","43843","Warts","5","43843",1,0,NA,NA,0,".",".",NA,1,"5","43843",0,NA,NA,0,".",".",0,NA,NA,0,NA,NA,0,".",".",3.6,"43845","3.5",".",".",".",".",".",".",".",".",".",".","43887","3.2","43894","2.9","43901","2.8","43908","2.8","43915","2.9",".",".","43929","3.2","43938","3.1",".",".","3.5","3.5",NA,".","3.5",NA,".",NA,58.44,73.87,83.93,".",".",".",58,2.8,"43903","2.8","65","43910","2.8","72","43917","2.8","79","Winter","PP",0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,3,"MUL",4,"mult_events",".",-0.8,"0","0","0",NA,"Q4","Q1","Q3",NA,"Q1","Q1","Q1","Q1","Q1","Q1","Q1","Q3","-0.1",".",".","Q1",NA,NA,"Q3",NA,NA,1,".",11614.39098904,26.509277256,40.985665936,44.9509672,42.354153,41.513647024,42.93475076,42.283392648,44.332267712,41.818007256,40.721675392,".",NA,NA,"15.825900000000001","19.336200000000002","20.1663","19.738299999999999",".","19.465900000000001","19.510100000000001","20.295100000000001","19.72","19.666699999999999",3.38824,2.9766,2.90656,3.04237,3.03548,2.853,2.8842,2.84032,2.9,3.01296,3.06923,3.14839,"15.825900000000001","19.336200000000002","20.1663","19.738299999999999",".","19.465900000000001","19.510100000000001","20.295100000000001","19.72","19.666699999999999",2.8
9107,2,"44194",2021-02-14,4,1,63,63,0,2021-04-18,"P",2021-04-18,".",".",".",".",".",".",".",".",1,".",1,"63",63,0,"44304","P",".",".","0","0",".",0,NA,NA,0,".",".",0,NA,NA,0,".",".",NA,".",".",0,0,NA,NA,0,".",".",NA,1,"8","44249",0,NA,NA,1,"25","44266",0,NA,NA,0,NA,NA,0,".",".",3.03,"44248","3.1","44255","3.1","44262","3","44269","3","44276","2.9","44283","3","44290","3","44297","2.9","44304","3","44311","2.9",".",".",".",".",".",".",".",".",".",".",".",".",NA,".","3.1",NA,"3",NA,59.6,85.16,99.37,"44194","3.2","-47",45,2.8,"44293","3","52","44300","2.9","59","44307","3","66","Winter","MP",0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,"REP",3,"mult_events","-0.17",-0.23,"0.2","0.1","0.2","Q1","Q1","Q2","Q2","Q2","Q4","Q2","Q4","Q2","Q3","Q2","Q3","Q1","7.0000000000000007E-2","7.0000000000000007E-2","-0.03","Q4","Q4","Q4","Q1","Q1","Q1",1,"0",10507.24095584,27.034990384,47.776391768,51.415106792,49.485526424,48.099349272,44.989068928,43.93265316,42.29065012,41.062322984,30.167496736,".",NA,NA,"15.738","21.042300000000001","21.8599","21.6068",".","20.004100000000001","19.9422","19.294699999999999","19.387","16.816800000000001",3.38824,2.9766,2.90656,3.04237,3.03548,2.853,2.8842,2.84032,2.9,3.01296,3.06923,3.14839,"15.738","21.042300000000001","21.8599","21.6068",".","20.004100000000001","19.9422","19.294699999999999","19.387","16.816800000000001",2.8
9110,1,".",2019-02-09,1,1,80,80,0,2019-11-21,"O",2019-11-21,"43827","43827","43892","43892","43887","43887","43910","43910",10,"12",1,"200",200,0,"43910","P",".",".","0","0",".",0,NA,NA,0,".",".",0,NA,NA,0,".",".",NA,".",".",0,0,NA,NA,0,".",".",NA,0,".",".",0,NA,NA,0,".",".",0,NA,NA,0,NA,NA,0,".",".",3.33,"43717","3.4","43724","3.5","43731","3.4","43738","3.3","43745","3.3","43752","3.4","43759","3.4","43766","3.4","43773","3.4","43780","3.4","43787","3.4","43794","3.4","43801","3.4","43810","3.3",".",".",".",".",NA,".",".",NA,".",NA,46.27,60.3,68.52,".",".",".",0,3.2,"43717","3.4","7","43724","3.5","14","43731","3.4","21","Summer","PP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"HLT",0,"health",".",-0.13,"0.2","0.3","0.2",NA,"Q2","Q4","Q1",NA,"Q4","Q4","Q4","Q4","Q4","Q4","Q4","Q2","7.0000000000000007E-2","0.17","7.0000000000000007E-2","Q4","Q4","Q4","Q2","Q4","Q4",1,".",11022.6711532,20.987248248,33.498676384,37.453998624,37.909858584,43.971662072,39.445267504,43.176515296,39.956012096,38.3738832,36.555432872,".",NA,NA,"14.6411","17.661899999999999","18.706600000000002","19.276499999999999",".","19.654900000000001","20.726099999999999","20.064","19.8443","19.284800000000001",3.3058,3.18065,3.29677,3.34746,3.39677,3.31308,3.32178,3.3629,3.4,3.42597,3.43023,3.3625,"14.6411","17.661899999999999","18.706600000000002","19.276499999999999",".","19.654900000000001","20.726099999999999","20.064","19.8443","19.284800000000001",3.2
9110,2,"44120",2020-12-22,2,1,60,60,0,2021-02-20,"O",2021-03-14,"44473",".",".",".",".",".",".",".",3,"49",1,"109",109,0,"44296","P",".",".","0","0",".",0,NA,NA,0,".",".",0,NA,NA,0,".",".",NA,".",".",0,0,NA,NA,0,".",".",NA,0,".",".",0,NA,NA,0,".",".",0,NA,NA,0,NA,NA,0,".",".",3.3,"44194","3.3","44201","3.4","44208","3.3","44215","3.2","44222","3.3","44229","3.2","44236","3.3","44243","3.2","44250","3.2","44257","3.2","44264","3.2","44271","3.2","44278","3.3","44287","3.3",".",".",".",".",NA,".",".",NA,".",NA,88.45,102.65,106.67,".",".",".",23,3.1,"44217","3.3","30","44224","3.3","37","44231","3.2","44","Winter","MP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"HLT",0,"health",".",-0.2,"0.2","0.2","0.1",NA,"Q2","Q4","Q1",NA,"Q4","Q4","Q3","Q4","Q3","Q4","Q2","Q3","0","0.1","0","Q2","Q4","Q4","Q2","Q3","Q3",1,"0",12552.47367608,40.118851624,53.246711288,54.481388712,54.911393928,54.953124392,55.568648736,48.753428936,48.64093812,43.234575072,40.067142136,".",NA,NA,"19.414200000000001","22.836099999999998","23.167899999999999","23.731100000000001",".","23.8794","22.1873","22.339500000000001","21.118400000000001","20.462499999999999",3.3058,3.18065,3.29677,3.34746,3.39677,3.31308,3.32178,3.3629,3.4,3.42597,3.43023,3.3625,"19.414200000000001","22.836099999999998","23.167899999999999","23.731100000000001",".","23.8794","22.1873","22.339500000000001","21.118400000000001","20.462499999999999",3.1
9112,3,"44238",2022-06-01,1,1,71,71,0,2022-03-18,"O",2022-03-18,".",".",".",".",".",".",".",".",1,".",0,".",NA,0,".",NA,".",".",".",".",".",0,NA,NA,0,".",".",0,NA,NA,0,".",".",NA,".",".",0,0,NA,NA,0,".",".",NA,0,".",".",0,NA,NA,0,".",".",0,NA,NA,0,NA,NA,0,".",".",3.6,"44574","3.6","44581","3.6","44588","3.6","44595","3.5","44602","3.4","44609","3.3","44616","3.3",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",NA,".",".",NA,".",NA,98.41,106.67,106.67,".",".",".",37,3.3,"44611","3.3","44","44618","3.3","51",".",".",".","Winter","MP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"HLT",0,"health",".",-0.3,"0","0",".",NA,"Q4","Q4","Q2",NA,"Q3","Q4","Q1","Q4","Q1",NA,NA,"Q3","0","0","0","Q2","Q3","Q4","Q4","Q4","Q4",1,".",2080.60836032,44.636627944,51.646892304,NA,NA,NA,NA,NA,NA,NA,NA,".",NA,NA,".",".",".",".",".",".",".",".",".",".",3.38082,3.30161,3.31148,3.355,3.37419,3.4075,3.39572,3.31111,3.10952,3.28596,3.24853,3.21613,".",".",".",".",".",".",".",".",".",".",3.3
9116,1,".",2019-05-10,1,1,80,80,0,2019-12-24,"O",2019-12-24,"43860","43860","43885","43885",".",".",".",".",6,"62",1,"142",142,0,"43885","P",".",".","0","0",".",0,NA,NA,0,".",".",0,NA,NA,0,".",".","Warts","311","44054",1,0,NA,NA,1,"197","43940","BLDB",0,".",".",0,NA,NA,0,".",".",0,NA,NA,0,NA,NA,0,".",".",3.3,"43750","3.2","43757","3.1","43764","3","43771","2.9","43778","2.9","43785","2.9","43792","2.9","43799","3","43806","2.9","43813","2.9","43820","2.9","43827","2.9","43834","3","43843","2.9",".",".",".","3.1",NA,"3.1",".",NA,".",NA,57.74,69.25,78.73,".",".",".",61,2.8,"43811","2.9","68","43818","2.9","75","43825","2.9","82","Fall","PP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"HLT",0,"health",".",-0.5,"0.1","0.1","0.1",NA,"Q2","Q1","Q3",NA,"Q1","Q1","Q3","Q1","Q3","Q1","Q3","Q3","-0.1","-0.2","-0.3","Q1","Q1","Q1","Q1","Q1","Q1",1,".",10772.83721552,26.190855672,36.810351576,41.04554008,44.75365468,42.077008288,42.597278312,34.328749744,30.695024232,33.401607696,32.314347672,".",NA,NA,"15.0952","18.546800000000001","19.271799999999999","20.6936","19.933","20.3","17.7685","17.290099999999999","18.089300000000001","17.641300000000001",2.91519,2.92712,3.04355,3.12881,3.10323,3.13644,3.11244,3.19821,3.25405,3.11481,2.99375,2.96129,"15.0952","18.546800000000001","19.271799999999999","20.6936","19.933","20.3","17.7685","17.290099999999999","18.089300000000001","17.641300000000001",2.8
9116,2,"44095",2020-11-30,1,1,60,60,0,2021-01-29,"P",2021-01-29,".",".",".",".",".",".",".",".",1,".",1,"60",60,0,"44225","P",".",".","0","0",".",0,NA,NA,0,".",".",0,NA,NA,0,".",".","Warts","10","44175",1,0,NA,NA,0,".",".",NA,0,".",".",0,NA,NA,0,".",".",0,NA,NA,0,NA,NA,0,".",".",3.43,"44172","3.2","44179","3","44186","3","44193","2.9","44200","3.1","44207","2.8","44214","2.9","44221","3","44228","2.8","44235","2.9","44242","3","44249","2.9","44256","3","44265","3",".",".",".","3.1",NA,".",".",NA,".",NA,82.81,93.33,97.57,"44095","3.3","-70",41,2.8,"44213","2.9","48","44220","3","55","44227","2.9","62","Fall","MP",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,"OTH",1,"one_event","0.13",-0.63,"0.1","0.2","0.1","Q1","Q3","Q2","Q2","Q4","Q1","Q2","Q3","Q2","Q4","Q2","Q2","Q2","-0.23","-0.43","-0.43","Q1","Q1","Q1","Q1","Q1","Q1",1,"0",9978.67473416,37.563314296,47.283337264,48.186892528,44.858888024,46.79028276,44.428882808,45.235822976,42.848114688,42.022577248,34.235309792,".",NA,NA,"18.050599999999999","20.661300000000001","21.122599999999998","20.741","21.167999999999999","20.779900000000001","20.626200000000001","20.474299999999999","20.348099999999999","18.144600000000001",2.91519,2.92712,3.04355,3.12881,3.10323,3.13644,3.11244,3.19821,3.25405,3.11481,2.99375,2.96129,"18.050599999999999","20.661300000000001","21.122599999999998","20.741","21.167999999999999","20.779900000000001","20.626200000000001","20.474299999999999","20.348099999999999","18.144600000000001",2.8
9120,1,".",2019-09-26,1,1,80,80,0,2019-12-15,"P",2020-10-06,"43868","44036","44057","44217",".",".",".",".",6,"243",1,"323",323,0,"44057","A","247","43981","1","0","167",0,NA,NA,0,".",".",0,NA,NA,0,".",".",NA,".",".",0,0,NA,NA,0,".",".",NA,0,".",".",0,NA,NA,1,"25","43759",0,NA,NA,1,2,2019-09-28,1,"721","44455",3.3,"43741","3.3","43748","3.2","43755","3.1","43762","3.1","43769","3.1","43776","3","43783","3.1",".",".","43797","3.1","43804","3.2","43811","3","43818","3","43825","3.1","43834","3","3.1",".",".",".",NA,".",".",NA,"3.1",NA,48.29,59.56,66.67,".",".",".",39,3,"43780","3.1","46","43787","3","53","43794","3.1","60","Fall","PP",0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,"REP",2,"mult_events",".",-0.3,"0.1","0","0.1",NA,"Q2","Q2","Q2",NA,"Q3","Q2","Q3","Q1","Q1","Q2","Q3","Q2","0","-0.1","-0.2","Q2","Q3","Q2","Q1","Q1","Q1",1,"0",10232.94933752,21.904411272,32.30482224,34.916604976,36.182580248,36.6388938,35.32120904,36.794475856,37.533377224,37.102918416,35.850550904,"721","CAR8","abortion","14.256","17.214500000000001","17.940300000000001","18.7286","18.629899999999999","18.2912","18.788","19.102799999999998","19.347100000000001","18.677399999999999",3.2449,3.34545,3.28361,3.34068,3.1,3.28484,3.21632,3.286,3.31765,3.23704,3.20893,3.19492,"14.256","17.214500000000001","17.940300000000001","18.7286","18.629899999999999","18.2912","18.788","19.102799999999998","19.347100000000001","18.677399999999999",3
9123,2,"44042",2020-09-21,1,1,60,60,0,2020-11-20,"P",2020-11-20,".",".",".",".",".",".",".",".",1,".",1,"60",60,0,"44155","P",".",".","0","0",".",0,NA,NA,0,".",".",0,NA,NA,0,".",".",NA,".",".",0,0,NA,NA,0,".",".",NA,0,".",".",0,NA,NA,0,".",".",0,NA,NA,0,NA,NA,0,".",".",3.3,"44102","3.2","44109","3.2","44116","3.1",".",".","44130","3.1","44137","3.2","44144","3.2","44151","3.2","44158","3.1","44165","3.2","44172","3.2","44179","3.2","44186","3.2","44195","3.1",".",".",".",".",NA,".",".",NA,".",NA,93.98,98.61,102.14,"44042","3.33","-53",24,3,".",".",".","44133","3.1","38","44140","3.1","45","Summer","MP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"HLT",0,"health","-0.03",-0.3,".","0.1","0.1","Q2","Q2","Q3","Q1","Q3","Q4",NA,NA,"Q3","Q3","Q3","Q2","Q2","-0.1","-0.1","-0.2","Q2","Q3","Q3","Q1","Q2","Q2",1,"0",10015.63341032,42.627668976,47.940592072,48.977503384,47.012089248,45.342417096,45.273924704,45.56785232,43.929931608,41.496410528,37.345590136,".",NA,NA,"19.793500000000002","21.438400000000001","21.825600000000001","21.6401",".","21.325800000000001","21.402799999999999","20.8659","20.071400000000001","19.0228",3.18714,3.28197,3.31148,3.3,3.34516,3.31695,3.33685,3.3,3.12692,3.14118,3.16977,3.20588,"19.793500000000002","21.438400000000001","21.825600000000001","21.6401",".","21.325800000000001","21.402799999999999","20.8659","20.071400000000001","19.0228",3
9123,3,"44376",2021-08-25,1,1,60,60,0,2021-10-24,"P",2021-10-24,".",".",".",".",".",".",".",".",1,".",1,"60",60,0,"44493","P",".",".","0","0",".",0,NA,NA,0,".",".",0,NA,NA,0,".",".",NA,".",".",0,0,NA,NA,1,"128","44561","TDY21B",0,".",".",0,NA,NA,0,".",".",0,NA,NA,0,NA,NA,0,".",".",3.2,"44440","3.2","44447","3.1","44454","3","44461","3","44468","3","44475","3.1","44482","3","44489","3.1","44496","3.1","44503","3.1","44510","3.1","44517","3.2","44524","3.2","44533","3.2",".",".",".",".",NA,"3.2",".",NA,".",NA,105.88,112.78,116.22,".",".",".",15,3,"44455","3","22","44462","3","29","44469","3","36","Summer","MP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"HLT",0,"health",".",-0.2,"0","0","0",NA,"Q2","Q3","Q1",NA,"Q4","Q2","Q1","Q2","Q1","Q2","Q1","Q4","0","-0.1","-0.2","Q2","Q2","Q2","Q1","Q1","Q1",1,"0",8894.72593176,48.028135328,54.384320024,56.292581568,52.381257752,48.30981596,45.647684512,39.500605728,NA,NA,NA,".",NA,NA,"21.341200000000001","23.318000000000001","23.7422","23.046900000000001",".","21.4237","19.813199999999998",".",".",".",3.18714,3.28197,3.31148,3.3,3.34516,3.31695,3.33685,3.3,3.12692,3.14118,3.16977,3.20588,"21.341200000000001","23.318000000000001","23.7422","23.046900000000001",".","21.4237","19.813199999999998",".",".",".",3
9127,1,".",2019-11-21,1,1,80,80,0,2020-09-02,"P",2020-09-02,".",".",".",".",".",".",".",".",1,".",1,"80",80,0,"43870","P",".",".","0","0",".",0,NA,NA,1,"130","43920",0,NA,NA,0,".",".","Warts","289","44079",1,0,NA,NA,0,".",".",NA,0,".",".",0,NA,NA,0,".",".",0,NA,NA,0,NA,NA,0,".",".",3.37,"43797","3.4","43804","3.4","43811","3.3","43818","3.4","43825","3.3","43832","3.3","43839","3.3","43846","3.3",".",".",".",".",".",".",".",".",".",".","43890","3.5",".","3.2",".","3.4",NA,".",".",NA,".",NA,53.25,59.73,67.23,".",".",".",0,3.3,"43797","3.4","7","43804","3.4","14","43811","3.3","21","Fall","PP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"HLT",0,"health",".",-0.07,"0.1","0.1","0",NA,"Q2","Q4","Q1",NA,"Q4","Q4","Q3","Q4","Q3","Q4","Q1","Q2","0.03","0.03","-7.0000000000000007E-2","Q3","Q4","Q4","Q2","Q3","Q3",1,"0",9081.03430984,24.152866816,30.131209376,35.579302888,35.517160784,30.187001192,33.090897176,33.29138484,34.662139864,33.113576776,28.41527084,".",NA,NA,"15.290100000000001","17.2744","18.688300000000002","19.008299999999998","17.676600000000001","18.437999999999999","18.350200000000001","18.725300000000001","18.411999999999999",".",3.3,3.46667,3.46,3.47,3.44194,3.44222,3.37642,3.38387,3.37143,NA,3.27941,3.32581,"15.290100000000001","17.2744","18.688300000000002","19.008299999999998","17.676600000000001","18.437999999999999","18.350200000000001","18.725300000000001","18.411999999999999",".",3.3
9129,2,"44019",2020-10-09,1,1,60,60,0,2020-09-11,"P",2020-09-11,".",".",".",".",".",".",".",".",1,".",1,"60",60,0,"44144","P",".",".","0","0",".",0,NA,NA,0,".",".",0,NA,NA,0,".",".","Warts","133","44217",1,0,NA,NA,0,".",".",NA,0,".",".",0,NA,NA,0,".",".",0,NA,NA,0,NA,NA,0,".",".",3.1,"44091","3.1","44098","3","44105","3","44112","2.8","44119","3",".",".","44133","2.9","44140","3","44147","3","44154","3","44161","3","44168","2.9","44175","2.9","44184","3",".",".",".","3.1",NA,".",".",NA,".",NA,38.66,52.53,67.92,"44019","3.2","-65",28,2.8,"44119","3","35",".",".",".","44133","2.9","49","Summer","MP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"HLT",0,"health","-0.1",-0.3,"0.2",".","0.1","Q1","Q1","Q2","Q1","Q2","Q3","Q2","Q4",NA,NA,"Q2","Q2","Q1","0","-0.1","-0.1","Q2","Q2","Q3","Q1","Q1","Q1",1,".",8525.47482824,17.537681088,35.296715072,40.192333528,38.88190624,38.123046824,37.708010144,38.074058888,36.678809896,35.775708224,33.922331312,".",NA,NA,"12.9991","17.8063","19.337299999999999","19.346499999999999",".","19.4437","19.707000000000001","18.882000000000001","18.539200000000001","17.831299999999999",3.35797,3.39,3.18197,3.26,3.23871,3.29737,3.3,3.21111,3.11,3.13875,3.18111,3.24066,"12.9991","17.8063","19.337299999999999","19.346499999999999",".","19.4437","19.707000000000001","18.882000000000001","18.539200000000001","17.831299999999999",2.8
9129,3,"44390",2021-10-08,1,1,60,60,0,2021-09-10,"P",2021-09-10,".",".",".",".",".",".",".",".",1,".",1,"60",60,0,"44478","P",".",".","0","0",".",0,NA,NA,0,".",".",0,NA,NA,0,".",".","Warts","10","44428",1,0,NA,NA,0,".",".",NA,0,".",".",0,NA,NA,0,".",".",0,NA,NA,0,NA,NA,0,".",".",3.4,"44425","3.2","44432","3.2","44439","3","44446","3.3","44453","3.2","44460","3","44467","2.8",".",".","44481","3.4","44488","3.4","44495","3.4","44502","3.6","44509","3.4","44518","3.5",".",".",".","3.2",NA,".",".",NA,".",NA,49.21,58.43,62.67,".",".",".",46,2.7,".",".",".","44478","3.3","60","44485","3.4","67","Summer","MP",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,"OTH",1,"one_event",".",-0.7,".","0.6","0.7",NA,"Q3","Q1","Q2",NA,"Q1",NA,NA,"Q4","Q4","Q4","Q4","Q1","-0.2","-0.2","-0.4","Q1","Q2","Q1","Q1","Q2","Q1",1,".",5220.06374176,22.32126232,30.827926688,31.287868976,30.4587028,27.447759104,25.238766064,21.806888992,NA,NA,NA,".",NA,NA,"15.6196","18.019100000000002","17.004200000000001","17.139600000000002",".","16.176600000000001","15.444800000000001",".",".",".",3.35797,3.39,3.18197,3.26,3.23871,3.29737,3.3,3.21111,3.11,3.13875,3.18111,3.24066,"15.6196","18.019100000000002","17.004200000000001","17.139600000000002",".","16.176600000000001","15.444800000000001",".",".",".",2.7
